PHEWAS_CODE;ICD10_CODE;EXCLUSION;STR
F00-F09;F0242;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01811;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0020;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02321;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00030;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02322;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00210;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0110;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00212;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02332;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01102;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02800;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F020;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02331;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01312;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01110;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0132;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0221;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0133;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01330;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02011;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02012;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F04;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F069;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01140;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02222;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02230;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02122;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01910;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0284;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0240;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F09;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00222;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02410;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02021;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02140;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F03+01;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F03+00;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0010;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00020;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02310;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F002;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0204;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F060;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02440;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00112;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0244;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00211;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0093;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00122;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01302;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01942;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02801;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02111;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F070;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F071;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0121;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02202;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01911;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01032;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01041;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01042;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01332;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01841;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F019;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F03+02;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00101;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F03+12;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F024;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02232;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00111;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00221;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0213;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01342;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0193;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02242;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0134;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01922;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F065;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02141;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F068;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00022;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02200;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02811;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0003;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02042;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0210;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00901;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01300;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F012;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0280;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02221;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01101;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02412;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02231;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F06;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0224;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0000;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01212;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01221;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01130;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02821;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01231;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F03+0;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01832;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01921;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00141;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00100;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00102;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02431;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01241;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0241;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02402;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0001;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00130;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00042;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0013;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0632;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0022;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00142;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00200;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0231;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02300;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02340;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F028;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02441;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0130;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0233;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00041;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0202;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02820;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01242;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0220;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02341;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01031;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01040;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0184;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01030;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0633;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F013;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01840;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00120;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F022;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00220;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02401;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02301;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0192;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01340;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02241;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00040;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02312;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F000;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00201;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0012;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02812;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0282;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01000;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02240;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02342;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02400;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00000;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01322;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F0124;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00001;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F02320;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F01831;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00002;F00-F99;Organic, including symptomatic, mental disorders
F00-F09;F00202;F00-F99;Organic, including symptomatic, mental disorders
F10-F19;F136;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1754;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1830;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1820;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1124;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F183;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1073;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F11240;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F13241;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1325;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F118;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1572;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1123;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1753;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1574;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1573;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1172;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1221;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F11202;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F184;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F182;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F138;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1640;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1807;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1621;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F18;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1806;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1331;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1103;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F181;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F17200;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F179;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1422;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F164;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F18202;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1571;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F107;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1105;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1171;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F178;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1930;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1925;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1852;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1071;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1341;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1931;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1222;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1370;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1100;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1350;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F133;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F135;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1631;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1102;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1070;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1330;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1371;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F180;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1856;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1706;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1420;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1556;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1774;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1352;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1570;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F189;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F171;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1355;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F16201;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1224;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F16202;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1851;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F11200;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F185;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1804;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F117;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1424;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F14240;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F140;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1831;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F119;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1575;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1623;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1903;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F144;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1131;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1775;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1140;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1141;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F115;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1854;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1855;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F18200;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1107;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F134;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1750;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F10;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1553;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1707;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1652;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F162;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1620;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F156;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F196;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1826;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1104;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F18201;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1356;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1672;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F158;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1120;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1374;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1254;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F122;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1220;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1121;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1122;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F12202;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F12200;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F137;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F11241;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1175;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1430;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1622;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1340;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1624;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F16241;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1625;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1626;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1353;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F160;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1600;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1971;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1650;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F175;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1552;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1322;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F142;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1752;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1953;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1954;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F172;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F14202;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1456;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1230;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1231;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F17202;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1106;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1204;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1205;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F112;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1207;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F121;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1253;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1255;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1256;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1500;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1970;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F14241;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1075;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1326;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F12240;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1771;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1772;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F110;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1773;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F153;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1101;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1531;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1853;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1401;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1403;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1603;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1405;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1406;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1741;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1323;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1705;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1407;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1274;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1653;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F128;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F129;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1354;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F166;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F167;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1670;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F125;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1721;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1302;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1373;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1675;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1673;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F168;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1805;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1004;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1005;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1006;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1054;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F101;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1900;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1020;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F10200;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1431;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1822;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1303;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1906;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1200;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1201;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F154;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1150;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1402;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1602;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1154;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1740;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1270;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1870;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F100;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F152;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1324;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F1554;F00-F99;Mental and behavioural disorders due to psychoactive substance use
F10-F19;F18240;F00-F99;Mental and behavioural disorders due to psychoactive substance use
